OC_COD_CICLO;OC_DESCR_CICLO;OC_CODICE_PROGRAMMA;OC_DESCRIZIONE_PROGRAMMA;OC_ARTICOLAZIONE_PROGRAMMA;OC_COD_ARTICOLAZ_PROGRAMMA;OC_DESCR_ARTICOLAZ_PROGRAMMA;OC_SUBARTICOLAZIONE_PROGRAMMA;OC_COD_SUBARTICOLAZ_PROGRAMMA;OC_DESCR_SUBARTICOLAZ_PROGRAMMA;QUERY;NOTE
2;Ciclo di programmazione 2014-2020;2014IT14MFOP001;PON FEAMP;PRIORITA';3;Promuovere l'attuazione della PCP;MISURA;1;Miglioramento e apporto di conoscenze scientifiche, raccolta e gestione di dati (articoloÂ 13, paragrafoÂ 4, del FEAMP);0;
2;Ciclo di programmazione 2014-2020;2014IT14MFOP001;PON FEAMP;PRIORITA';3;Promuovere l'attuazione della PCP;MISURA;2;Sostegno al monitoraggio, al controllo e all'esecuzione, rafforzamento della capacitÃ  istituzionale e promozione di un'amministrazione pubblica efficiente senza aumentare gli oneri amministrativi [articoloÂ 76, paragrafoÂ 2, lettereÂ da a)...;0;
2;Ciclo di programmazione 2014-2020;2014IT14MFOP001;PON FEAMP;PRIORITA';1;Promuovere una pesca sostenibile sotto il profilo ambientale, efficiente in termini di risorse, innovativa, competitiva e basata sulle conoscenze;MISURA;2;Dotazione finanziaria per la parte restante della prioritÃ  dell'Unione n.Â 1 (articoloÂ 13, paragrafoÂ 2, del FEAMP);0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003;PON FESR IMPRESE E COMPETITIVITA';ASSE;V;ASSISTENZA TECNICA;OBIETTIVO SPECIFICO;1;Miglioramento della capacitÃ  degli organismi coin;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP021;POR FESR VENETO;ASSE;03;COMPETITIVITA'  DEI SISTEMI PRODUTTIVI;OBIETTIVO SPECIFICO;10;Miglioramento dell'accesso al credito, del finanzi;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003;PON FESR IMPRESE E COMPETITIVITA';ASSE;III;COMPETITIVITA'  PMI;OBIETTIVO SPECIFICO;RA3.1;Rilancio della propensione agli investimenti del s;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP010;POR FESR LAZIO;ASSE;3;COMPETITIVITA';OBIETTIVO SPECIFICO;3.6;Miglioramento dell'accesso al credito, del finanzi;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP009;POR FESR FRIULI-VENEZIA GIULIA;ASSE;2;PROMUOVERE LA COMPETITIVITA'  DELLE PMI;OBIETTIVO SPECIFICO;6;Miglioramento dell'accesso al credito, del finanzi;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP008;POR FESR EMILIA-ROMAGNA;ASSE;3;COMPETITIVITA'  E ATTRATTIVITA'  DEL SISTEMA PRODUTTIVO;OBIETTIVO SPECIFICO;3.6;Miglioramento dell'accesso al credito, del finanzi;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003;PON FESR IMPRESE E COMPETITIVITA';ASSE;V;ASSISTENZA TECNICA;OBIETTIVO SPECIFICO;2;Rafforzamento della capacitÃ  strategica e di comu;0;
2;Ciclo di programmazione 2014-2020;2017POIMPCOMFSC;PIANO OPERATIVO FSC IMPRESE E COMPETITIVITA';SETTORE STRATEGICO;3.a;Sviluppo economico e produttivo;ASSE TEMATICO;1;Ricerca e sviluppo, innovazione;0;
2;Ciclo di programmazione 2014-2020;2016POCIMPRESE1;POC IMPRESE E COMPETITIVITA';ASSE TEMATICO;4;Assistenza;LINEA-AZIONE;1;Assistenza tecnica;0;
2;Ciclo di programmazione 2014-2020;2016MISEBULFSC1;BANDA ULTRA LARGA;SETTORE STRATEGICO;1;;ASSE TEMATICO;5;;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003;PON FESR IMPRESE E COMPETITIVITA';ASSE;II;Banda ultralarga e crescita digitale;OBIETTIVO SPECIFICO;RA2.1;Riduzione dei divari digitali nei territori e diff;0;
2;Ciclo di programmazione 2014-2020;2014IT16M2OP001;POR FESR FSE MOLISE;ASSE;3;COMPETITIVITÃ DEL SISTEMA PRODUTTIVO;OBIETTIVO SPECIFICO;3.1;Rilancio della propensione agli investimenti del s;0;
2;Ciclo di programmazione 2014-2020;2016POCIMPRESE1;POC IMPRESE E COMPETITIVITA';ASSE TEMATICO;6;Interventi per lo sviluppo produttivo e occupazionale dei territori di destinazione;LINEA-AZIONE;1;Attrazione investimenti (Contratti di sviluppo);0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003:::2016POCIMPRESE1;PON FESR IMPRESE E COMPETITIVITA':::POC IMPRESE E COMPETITIVITA';ASSE;III;COMPETITIVITA'  PMI;OBIETTIVO SPECIFICO;RA3.1;Rilancio della propensione agli investimenti del s;0;
2;Ciclo di programmazione 2014-2020;2017POIMPCOMFSC;PIANO OPERATIVO FSC IMPRESE E COMPETITIVITA';SETTORE STRATEGICO;3.a;Sviluppo economico e produttivo;ASSE TEMATICO;2;Sviluppo e competitività  delle imprese;0;
2;Ciclo di programmazione 2014-2020;2016PATTICAMP:::2017POIMPCOMFSC;PATTO PER LO SVILUPPO REGIONE CAMPANIA:::PIANO OPERATIVO FSC IMPRESE E COMPETITIVITA';SETTORE STRATEGICO:::SETTORE STRATEGICO;3.a:::3.a;Sviluppo economico e produttivo:::Sviluppo economico e produttivo;ASSE TEMATICO:::ASSE TEMATICO;2:::2;Sviluppo e competitività  delle imprese:::Sviluppo;0;
2;Ciclo di programmazione 2014-2020;2015MSIAIFSC011;CONTRATTI DI SVILUPPO;SETTORE STRATEGICO;3.a;Sviluppo economico e produttivo;ASSE TEMATICO;2;Sviluppo e competitività  delle imprese;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003;PON FESR IMPRESE E COMPETITIVITA';ASSE;IV;EFFICIENZA ENERGETICA;OBIETTIVO SPECIFICO;RA4.2;Riduzione dei consumi energetici e delle emissioni;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP007;POR FESR CAMPANIA;ASSE;3;COMPETITIVITA' DEL SISTEMA PRODUTTIVO;OBIETTIVO SPECIFICO;3.2;SVILUPPO OCCUPAZIONALE E PRODUTTIVO IN AREE TERRIT;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003;PON FESR IMPRESE E COMPETITIVITA';ASSE;I;INNOVAZIONE;OBIETTIVO SPECIFICO;RA1.1;Incremento dell'attivitÃ  di innovazione delle imp;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003:::2017POIMPCOMFSC;PON FESR IMPRESE E COMPETITIVITA':::PIANO OPERATIVO FSC IMPRESE E COMPETITIVITA';SETTORE STRATEGICO;3.a;Sviluppo economico e produttivo;ASSE TEMATICO;2;Sviluppo e competitività  delle imprese;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003;PON FESR IMPRESE E COMPETITIVITA';ASSE;IV;EFFICIENZA ENERGETICA;OBIETTIVO SPECIFICO;RA4.3;Incremento della quota di fabbisogno energetico co;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003;PON FESR IMPRESE E COMPETITIVITA';ASSE;III;COMPETITIVITA'  PMI;OBIETTIVO SPECIFICO;RA3.4;Incremento del livello di internazionalizzazione d;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003;PON FESR IMPRESE E COMPETITIVITA';ASSE;III;COMPETITIVITA'  PMI;OBIETTIVO SPECIFICO;RA3.6;Miglioramento dell'accesso al credito, del finanzi;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP007;POR FESR CAMPANIA;ASSE;3;COMPETITIVITA' DEL SISTEMA PRODUTTIVO;OBIETTIVO SPECIFICO;3.6;MIGLIORAMENTO DELL'ACCESSO AL CREDITO , DEL FINANZ;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003:::2016POCIMPRESE1;PON FESR IMPRESE E COMPETITIVITA':::POC IMPRESE E COMPETITIVITA';ASSE:::ASSE TEMATICO;I:::5;INNOVAZIONE:::Interventi di sostegno ai processi di ricerca, sviluppo e innovazione delle imprese;OBIETTIVO SPECIFICO:::LINEA-AZIONE;RA1.1:::1;Incremento dell'attivitÃ  di innovazione delle imp;0;
2;Ciclo di programmazione 2014-2020;FONDOGARANFSC;RISORSE FSC AL FONDO DI GARANZIA PMI;SETTORE STRATEGICO;3.a;Sviluppo economico e produttivo;ASSE TEMATICO;2;Sviluppo e competitività  delle imprese;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003;PON FESR IMPRESE E COMPETITIVITA';ASSE;III;COMPETITIVITA'  PMI;OBIETTIVO SPECIFICO;RA3.2;Sviluppo occupazionale e produttivo in aree territ;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003;PON FESR IMPRESE E COMPETITIVITA';ASSE;III;COMPETITIVITA'  PMI;OBIETTIVO SPECIFICO;RA3.5;Nascita e consolidamento delle micro, piccole e me;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP003:::2014IT16RFOP007;PON FESR IMPRESE E COMPETITIVITA':::POR FESR CAMPANIA;ASSE;3;COMPETITIVITA' DEL SISTEMA PRODUTTIVO;OBIETTIVO SPECIFICO;3.2;SVILUPPO OCCUPAZIONALE E PRODUTTIVO IN AREE TERRIT;0;
2;Ciclo di programmazione 2014-2020;2015IT16RFSM001:::2017POIMPCOMFSC;PON FESR INIZIATIVA PMI:::PIANO OPERATIVO FSC IMPRESE E COMPETITIVITA';ASSE:::SETTORE STRATEGICO;1:::3.a;MIGLIORAMENTO DELL'ACCESSO AL CREDITO DELLE PMI DEL MEZZOGIO:::Sviluppo economico e produttivo;OBIETTIVO SPECIFICO:::ASSE TEMATICO;RA3.6:::2;Miglioramento dell'accesso al credito, del finanzi;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;1;SOSTEGNO A PERSONE IN POVERTA' E MARGINALITA' ESTREMA - REGI;OBIETTIVO SPECIFICO;9.1;Riduzione della povertÃ , dell'esclusione sociale;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;2;SOSTEGNO A PERSONE IN POVERTA' E MARGINALITA' ESTREMA- REGIO;OBIETTIVO SPECIFICO;9.1;Riduzione della povertÃ , dell'esclusione sociale;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;3;SISTEMI E MODELLI DI INTERVENTO SOCIALE;OBIETTIVO SPECIFICO;9.2;Incremento dell'occupabilitÃ  e della partecipazio;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;3;SISTEMI E MODELLI DI INTERVENTO SOCIALE;OBIETTIVO SPECIFICO;9.3;Aumento/ consolidamento/ qualificazione dei serviz;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;4;CAPACITA' AMMINISTRATIVA;OBIETTIVO SPECIFICO;11.1;Aumento della trasparenza e interoperabilitÃ  e de;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;3;SISTEMI E MODELLI DI INTERVENTO SOCIALE;OBIETTIVO SPECIFICO;9.7;Rafforzamento dell'economia sociale.;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;1;SOSTEGNO A PERSONE IN POVERTA' E MARGINALITA' ESTREMA - REGI;OBIETTIVO SPECIFICO;9.5;Riduzione della marginalitÃ  estrema e interventi;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;2;SOSTEGNO A PERSONE IN POVERTA' E MARGINALITA' ESTREMA- REGIO;OBIETTIVO SPECIFICO;9.5;Riduzione della marginalitÃ  estrema e interventi;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;5;ASSISTENZA TECNICA;OBIETTIVO SPECIFICO;12;Sostenere l'esecuzione del programma operativo nel;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;4;CAPACITA' AMMINISTRATIVA;OBIETTIVO SPECIFICO;11.3;Miglioramento delle prestazioni della pubblica amm;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;3;SISTEMI E MODELLI DI INTERVENTO SOCIALE;OBIETTIVO SPECIFICO;9.1;Riduzione della povertÃ , dell'esclusione sociale;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP001;PON FSE INCLUSIONE;ASSE;3;SISTEMI E MODELLI DI INTERVENTO SOCIALE;OBIETTIVO SPECIFICO;9.5;Riduzione della marginalitÃ  estrema e interventi;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP001;PON FESR FSE PER LA SCUOLA - COMPETENZE E AMBIENTI PER L'APPRENDIMENTO;ASSE;01;ISTRUZIONE;OBIETTIVO SPECIFICO;10.1;Riduzione del fallimento formativo precoce e della;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP001;PON FESR FSE PER LA SCUOLA - COMPETENZE E AMBIENTI PER L'APPRENDIMENTO;ASSE;01;ISTRUZIONE;OBIETTIVO SPECIFICO;10.2;Miglioramento delle competenze chiave degli alliev;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP001;PON FESR FSE PER LA SCUOLA - COMPETENZE E AMBIENTI PER L'APPRENDIMENTO;ASSE;01;ISTRUZIONE;OBIETTIVO SPECIFICO;10.3;Innalzamento del livello di istruzione della popol;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP001;PON FESR FSE PER LA SCUOLA - COMPETENZE E AMBIENTI PER L'APPRENDIMENTO;ASSE;01;ISTRUZIONE;OBIETTIVO SPECIFICO;10.6;Qualificazione dell'offerta di istruzione e formaz;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP001;PON FESR FSE PER LA SCUOLA - COMPETENZE E AMBIENTI PER L'APPRENDIMENTO;ASSE;02;INFRASTRUTTURE PER L'ISTRUZIONE;OBIETTIVO SPECIFICO;10.8;Diffusione della societÃ  della conoscenza nel mon;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP001;PON FESR FSE PER LA SCUOLA - COMPETENZE E AMBIENTI PER L'APPRENDIMENTO;ASSE;01;ISTRUZIONE;OBIETTIVO SPECIFICO;10.8;Diffusione della societÃ  della conoscenza nel mon;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP001;PON FESR FSE PER LA SCUOLA - COMPETENZE E AMBIENTI PER L'APPRENDIMENTO;ASSE;01;ISTRUZIONE;OBIETTIVO SPECIFICO;10.9;Miglioramento delle capacitÃ  di auto-diagnosi, au;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP001;PON FESR FSE PER LA SCUOLA - COMPETENZE E AMBIENTI PER L'APPRENDIMENTO;ASSE;03;CAPACITA' ISTITUZIONALE E AMMINISTRATIVA;OBIETTIVO SPECIFICO;11.1;Aumento della trasparenza e interoperabilitÃ  e de;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP001;PON FESR FSE PER LA SCUOLA - COMPETENZE E AMBIENTI PER L'APPRENDIMENTO;ASSE;03;CAPACITA' ISTITUZIONALE E AMMINISTRATIVA;OBIETTIVO SPECIFICO;11.3;Miglioramento della qualitÃ  dei servizi offerti d;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP001;PON FESR FSE PER LA SCUOLA - COMPETENZE E AMBIENTI PER L'APPRENDIMENTO;ASSE;04;ASSISTENZA TECNICA;OBIETTIVO SPECIFICO;4.1;Migliorare l'efficienza, efficacia e la qualitÃ  d;0;
2;Ciclo di programmazione 2014-2020;2014IT05M2OP001;PON FESR FSE PER LA SCUOLA - COMPETENZE E AMBIENTI PER L'APPRENDIMENTO;ASSE;04;ASSISTENZA TECNICA;OBIETTIVO SPECIFICO;4.2;Migliorare e sviluppare forme e contenuti dell'inf;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP002;PON FESR INFRASTRUTTURE E RETI;ASSE;I;FAVORIRE LA CREAZIONE DI UNO SPAZIO UNICO EUROPEO DEI TRASPO;OBIETTIVO SPECIFICO;1.1;Potenziamento della modalitÃ  ferroviaria a livell;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP002;PON FESR INFRASTRUTTURE E RETI;ASSE;I;FAVORIRE LA CREAZIONE DI UNO SPAZIO UNICO EUROPEO DEI TRASPO;OBIETTIVO SPECIFICO;1.2;Ottimizzazione del traffico aereo (Cfr. RA 7.5);0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP002;PON FESR INFRASTRUTTURE E RETI;ASSE;II;SVILUPPARE E MIGLIORARE SISTEMI DI TRASPORTO SOSTENIBILI DAL;OBIETTIVO SPECIFICO;2.1;Miglioramento della competitivitÃ  del sistema por;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP002;PON FESR INFRASTRUTTURE E RETI;ASSE;II;SVILUPPARE E MIGLIORARE SISTEMI DI TRASPORTO SOSTENIBILI DAL;OBIETTIVO SPECIFICO;2.2;Miglioramento della mobilitÃ  regionale, integrazi;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP002;PON FESR INFRASTRUTTURE E RETI;ASSE;III;ASSISTENZA TECNICA;OBIETTIVO SPECIFICO;3;Garantire il buon funzionamento di tutte le fasi d;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;352;Potenziamento della qualità e della fruibilità degli attrattori naturali e culturali (beni culturali e ambientali);AZIONE;352;Potenziamento della qualità e della fruibilità deg;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;511;Realizzazione di attività di supporto all'attuazione del PAR;AZIONE;511;Realizzazione di attività di supporto all'attuazio;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;321;Interventi per la prevenzione dei rischi idrogeologici;AZIONE;321;Interventi per la prevenzione dei rischi idrogeolo;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;222;Sostegno ai progetti aziendali di investimenti innovativi;AZIONE;222;Sostegno ai progetti aziendali di investimenti inn;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;411;Realizzazione dell'aeroporto regionale;AZIONE;411;Realizzazione dell'aeroporto regionale;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;311;Realizzazione di opere per l'approvvigionamento idrico e per la raccolte e il trattamento delle acque reflue;AZIONE;311;Realizzazione di opere per l'approvvigionamento id;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;251;Realizzazione di procedure e di servizi di e-government a sostegno del funzionamento della Pubblica Amministrazione;AZIONE;251;Realizzazione di procedure e di servizi di e-gover;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;332;Recupero e riconversione dei siti degradati;AZIONE;332;Recupero e riconversione dei siti degradati;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;421;Completamento delle piattaforme logistiche regionali e delle aree industriali;AZIONE;421;Completamento delle piattaforme logistiche regiona;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;351;Interventi per la tutela e la valorizzazione della biodiversità e dei siti Natura 2000;AZIONE;351;Interventi per la tutela e la valorizzazione della;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;221;Sostegno ai progetti di poli d'innovazione;AZIONE;221;Sostegno ai progetti di poli d'innovazione;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;131;Realizzazione di servizi di prossimità per le famiglie;AZIONE;131;Realizzazione di servizi di prossimità per le fami;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;121;Sostegno alla formazione d'eccellenza;AZIONE;121;Sostegno alla formazione d'eccellenza;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;211;Sostegno ai progetti di internazionalizzazione delle imprese e agli interventi di marketing territoriale;AZIONE;211;Sostegno ai progetti di internazionalizzazione del;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;431;Interventi per la rivitalizzazione e riqualificazione delle aree urbane e dei centri storici;AZIONE;431;Interventi per la rivitalizzazione e riqualificazi;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;241;Completamento dell'infrastruttura a banda larga;AZIONE;241;Completamento dell'infrastruttura a banda larga;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;331;Interventi per il potenziamento della raccolta differenziata;AZIONE;331;Interventi per il potenziamento della raccolta dif;0;
1;Ciclo di programmazione 2007-2013;2007UM002FA013;P.A. FAS UMBRIA;LINEA;341;Realizzazione di sistemi per la salvaguardia dei beni culturali;AZIONE;341;Realizzazione di sistemi per la salvaguardia dei b;0;
2;Ciclo di programmazione 2014-2020;2018AREAINTVALD;STRATEGIA AREE INTERNE REGIONE VALLE D'AOSTA SERVIZI;ASSE TEMATICO;1;;LINEA-AZIONE;2;;0;
2;Ciclo di programmazione 2014-2020;2018AREAINTVALD;STRATEGIA AREE INTERNE REGIONE VALLE D'AOSTA SERVIZI;ASSE TEMATICO;1;;LINEA-AZIONE;1;;0;
2;Ciclo di programmazione 2014-2020;2018AREAINTVALD;STRATEGIA AREE INTERNE REGIONE VALLE D'AOSTA SERVIZI;ASSE TEMATICO;1;;LINEA-AZIONE;3;;0;
2;Ciclo di programmazione 2014-2020;2018AREAINTVALD;STRATEGIA AREE INTERNE REGIONE VALLE D'AOSTA SERVIZI;ASSE TEMATICO;1;;LINEA-AZIONE;9;;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP020;POR FESR VALLE D'AOSTA;ASSE;1;RAFFORZARE LA RICERCA, LO SVILUPPO TECNOLOGICO E L'INNOVAZIO;OBIETTIVO SPECIFICO;1.1;INCREMENTO DELL'ATTIVITÃ DI INNOVAZIONE DELLE IMP;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP020;POR FESR VALLE D'AOSTA;ASSE;2;MIGLIORARE L'ACCESSO ALLE TIC, NONCHE' L'IMPIEGO E LA QUALIT;OBIETTIVO SPECIFICO;2.1;RIDUZIONE DEI DIVARI DIGITALI NEI TERRITORI E DIFF;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP020;POR FESR VALLE D'AOSTA;ASSE;2;MIGLIORARE L'ACCESSO ALLE TIC, NONCHE' L'IMPIEGO E LA QUALIT;OBIETTIVO SPECIFICO;2.2;DIGITALIZZAZIONE DEI PROCESSI AMMINISTRATIVI E DIF;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP020;POR FESR VALLE D'AOSTA;ASSE;3;ACCRESCERE LA COMPETITIVITA' DELLE PMI;OBIETTIVO SPECIFICO;3.3;CONSOLIDAMENTO, MODERNIZZAZIONE E DIVERSIFICAZIONE;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP020;POR FESR VALLE D'AOSTA;ASSE;3;ACCRESCERE LA COMPETITIVITA' DELLE PMI;OBIETTIVO SPECIFICO;3.5;NASCITA E CONSOLIDAMENTO DELLE MICRO, PICCOLE E ME;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP020;POR FESR VALLE D'AOSTA;ASSE;4;SOSTENERE LA TRANSIZIONE VERSO UN'ECONOMIA A BASSA EMISSIONE;OBIETTIVO SPECIFICO;4.1;RIDUZIONE DEI CONSUMI ENERGETICI NEGLI EDIFICI E N;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP020;POR FESR VALLE D'AOSTA;ASSE;4;SOSTENERE LA TRANSIZIONE VERSO UN'ECONOMIA A BASSA EMISSIONE;OBIETTIVO SPECIFICO;4.6;AUMENTO DELLA MOBILITÃ SOSTENIBILE NELLE AREE URB;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP020;POR FESR VALLE D'AOSTA;ASSE;6;ASSISTENZA TECNICA;OBIETTIVO SPECIFICO;6.1;SOSTENERE E RAFFORZARE LE STRUTTURE E LE CAPACITÃ;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP020;POR FESR VALLE D'AOSTA;ASSE;5;TUTELARE L'AMBIENTE E PROMUOVERE L'USO EFFICIENTE DELLE RISO;OBIETTIVO SPECIFICO;6.7;MIGLIORAMENTO DELLE CONDIZIONI E DEGLI STANDARD DI;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP020;POR FESR VALLE D'AOSTA;ASSE;5;TUTELARE L'AMBIENTE E PROMUOVERE L'USO EFFICIENTE DELLE RISO;OBIETTIVO SPECIFICO;6.8;RIPOSIZIONAMENTO COMPETITIVO DELLE DESTINAZIONI TU;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP011;POR FSE VALLE D'AOSTA;ASSE;5;ASSISTENZA TECNICA;OBIETTIVO SPECIFICO;5.1;Rafforzare il sistema di programmazione, attuazion;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP011;POR FSE VALLE D'AOSTA;ASSE;5;ASSISTENZA TECNICA;OBIETTIVO SPECIFICO;5.2;Rafforzare il sistema di comunicazione e informazi;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP011;POR FSE VALLE D'AOSTA;ASSE;1;OCCUPAZIONE;OBIETTIVO SPECIFICO;8.1;Aumentare l'occupazione dei giovani;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP011;POR FSE VALLE D'AOSTA;ASSE;1;OCCUPAZIONE;OBIETTIVO SPECIFICO;8.4;Accrescere l'occupazione degli immigrati;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP011;POR FSE VALLE D'AOSTA;ASSE;1;OCCUPAZIONE;OBIETTIVO SPECIFICO;8.5;Favorire l'inserimento lavorativo e l'occupazione;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP011;POR FSE VALLE D'AOSTA;ASSE;1;OCCUPAZIONE;OBIETTIVO SPECIFICO;8.7;Migliorare l'efficacia e la qualitÃ  dei servizi a;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP011;POR FSE VALLE D'AOSTA;ASSE;2;INCLUSIONE SOCIALE E LOTTA ALLA POVERTA';OBIETTIVO SPECIFICO;9.2;Incremento dell'occupabilitÃ  e della partecipazio;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP011;POR FSE VALLE D'AOSTA;ASSE;2;INCLUSIONE SOCIALE E LOTTA ALLA POVERTA';OBIETTIVO SPECIFICO;9.3;Aumento/ consolidamento/ qualificazione dei serviz;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP011;POR FSE VALLE D'AOSTA;ASSE;3;ISTRUZIONE E FORMAZIONE;OBIETTIVO SPECIFICO;10.1;Riduzione del fallimento formativo precoce e della;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP011;POR FSE VALLE D'AOSTA;ASSE;3;ISTRUZIONE E FORMAZIONE;OBIETTIVO SPECIFICO;10.2;Miglioramento delle competenze chiave degli alliev;0;
2;Ciclo di programmazione 2014-2020;2014IT05SFOP011;POR FSE VALLE D'AOSTA;ASSE;3;ISTRUZIONE E FORMAZIONE;OBIETTIVO SPECIFICO;10.3;Innalzamento del livello di istruzione della popol;0;
