COD_PROGETTO_COMPLESSO;DESCRIZIONE_PROGETTO_COMPLESSO;COD_TIPO_COMPLESSITA;DESCR_TIPO_COMPLESSITA;OC_CODICE_PROGRAMMA;x_CICLO;x_AMBITO;x_PROGRAMMA;QUERY;NOTE
SA134;I08_INDUSTRIA RIFIUTI SARDI_207;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA048;Ind 08_IVI PETROLIFERA_179;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA054;Ind 08_LA M.T. DI VACCA RAFFAELE E MASCIA MAURO_214;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA138;I08_MAORI FUTURE CONCEPT_263;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA028;Ind 08_MONNI ROBERTO_5;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA030;Ind 08_Noviservice_41;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA044;Ind 08_Nuove Grafiche Puddu_139;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA032;Ind 08_Nurex_78;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA072;Ind 08_PIMAPAN_341;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA058;Ind 08_QUADRISAR_228;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA133;I08_RICCARDO SCANO_154;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA080;Ind 08_S.D.O.& C.DI PATTITONI MARCO E C._388;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA073;Ind 08_SARDINIA ARREDI_351;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA070;Ind 08_SEMA_332;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA043;Ind 08_Servizi Aeroportuari Sardi (S.A.S.)_138;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA061;Ind 08_TSC Consulting_269;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA059;Ind 08_TELETRON EURORICERCHE_261;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA042;Ind 08_VIRGINIO_131;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA141;I10_LISAR_99;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
PC00854PIA IND 13_062_305;ex TSC Consulting Alkemy Tech srl_CRS4 Srl Uninominale;PIA;PACCHETTI DI MISURA;2014IT16RFOP015;2014-2020;FESR;POR SARDEGNA FESR;0;
PC00853PIA IND 13_057_227;Consulthink_CRS4 Srl Uninominale;PIA;PACCHETTI DI MISURA;2014IT16RFOP015;2014-2020;FESR;POR SARDEGNA FESR;0;
PC00850PIA IND 13_024_250;NICE SRL_CRS4 Srl Uninominale;PIA;PACCHETTI DI MISURA;2014IT16RFOP015;2014-2020;FESR;POR SARDEGNA FESR;0;
PC00851PIA IND 13_049_253;SPACE S.p.a._CRS4 Srl Uninominale;PIA;PACCHETTI DI MISURA;2014IT16RFOP015;2014-2020;FESR;POR SARDEGNA FESR;0;
PC00862PIA IND 13_361_296;Tiscali Italia_CRS4 Srl Uninominale;PIA;PACCHETTI DI MISURA;2014IT16RFOP015;2014-2020;FESR;POR SARDEGNA FESR;0;
PC00859PIA IND 13_175_295;ENTANDO SRL_CRS4 Srl Uninominale;PIA;PACCHETTI DI MISURA;2014IT16RFOP015;2014-2020;FESR;POR SARDEGNA FESR;0;
PC00864PIA IND 130_025_211;Flosslab_UNICA-DIEE;PIA;PACCHETTI DI MISURA;2014IT16RFOP015;2014-2020;FESR;POR SARDEGNA FESR;0;
PC00861PIA IND 13_331_282;Mashin S.C. a R.L._UNICA-Dipartimento di Scienze Economiche e Aziendali;PIA;PACCHETTI DI MISURA;2014IT16RFOP015;2014-2020;FESR;POR SARDEGNA FESR;0;
PC00857PIA IND 13_134_297;MEDISPA SRL_CRS4 Srl Uninominale;PIA;PACCHETTI DI MISURA;2014IT16RFOP015;2014-2020;FESR;POR SARDEGNA FESR;0;
PC00855PIA IND 13_068_283;T BRIDGE_UNICA-DIEE;PIA;PACCHETTI DI MISURA;2014IT16RFOP015;2014-2020;FESR;POR SARDEGNA FESR;0;
3;Reti Sarde;7;Piano Azione Coesione;2012SAXXXPAC00;2007-2013;POC;PAC SARDEGNA;0;
SA084;Ind 08_INTECS INFORMATICA E TECNOLOGIA DEL SOFTWARE_430;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA148;Avviso di cooperazione Veneto-Sardegna - Sovvenzione Globale;5;progetto interregionale;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA108;Tur 07_ARAL_317;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA142;T07_LA LANTERNA VERDE_154;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA097;Tur 07_Albergo La Lanterna Verde di Di Sevo Lidia_154;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA086;Tur 07_Albergo Scano di Scano Paolo Giovanni & C._16;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA135;T07_BLUE MOON_164;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA110;Tur 07_Baya Cervo_346;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA093;Tur 07_Gestitur_92;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA085;Tur 07_Hotel la Perla_6;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA094;Tur 07_Horse Country_126;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA100;Tur 07_INIZIATIVE TURISTICHE - IN.TUR._201;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA096;Tur 07_Is Murtas di Pistis Elisa & C . S.N.C._129;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA111;Tur 07_Il Cavallino Rosso di Anedda Donatella & C._351;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA095;Tur 07_LAGO LISCIA_128;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA089;Tur 07_LA MARTINA_59;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA105;Tur 07_MI.NO.TER._279;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA103;Tur 07_MISTRAL DI ALBERTO SANNA E C._262;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA087;Tur 07_Monte Granatico_21;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA099;Tur 07_PILASTRU_200;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA092;Tur 07_Belvedere Pradonos snc di Pittalis Sebastiano & C._75;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA109;Tur 07_PROGETTO CASA_319;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA091;Tur 07_QUATTRO MURA_73;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA098;Tur 07_Residence Del Golfo di Manunta L._177;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA101;Tur 07_SAN TRANO_207;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA090;Tur 07_SANT'ELENE di RUIU LINO GIUSEPPE & C. S.N.C._64;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA104;Tur 07_ULIVI E PALME_263;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA136;T08_ARKENOE'_94;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA121;Tur 08_CE.VA.SAR CENTRO SARDEGNA VACANZE DI COINU GIUSEPPE E IERACE FRANCESCO & C_102;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA123;Tur 08_G.M.C. SERVIZI TURISTICI_135;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA112;Tur 08_HOTEL SPORTING_5;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA114;Tur 08_Marine di Castelsardo di Speziga Pietro & C_45;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA116;Tur 08_S.A.S._62;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA126;Tur 08_SUD COMPANY_164;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA117;Tur 08_SARDEGNA COSTA SUD - CONSORZIO TURISTICO_64;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA122;Tur 08_SERVIZI TURISTICI 2001_116;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA118;Tur 08_TEKNA Restauri_67;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA113;Tur 08_TURIECO_27;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SA124;Tur 08_TURIGEST 2000 DI ERITTU ANTONIO & C._159;1;progetto integrato;2007IT162PO016;2007-2013;FESR;POR CRO FESR SARDEGNA;0;
SI21;PIST: Centro Sicilia;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
;;;;2007IT161PO011:::2007SI001FA011;2007-2013;FESR;POR CONV FESR SICILIA:::PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC SICILIA;0;
;;;;2007IT161PO011:::2012SIXXXPAC00;2007-2013;FESR;POR CONV FESR SICILIA:::PROGRAMMA PAC SICILIA;0;
;;;;2012SIXXXPAC00;2007-2013;POC;PAC SICILIA;0;
SI22;PIST: CittÃÂ  a rete Madonie -Termini;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI26;PIST:  CittÃÂ  del Golfo;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI13;PIST: Calatino;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI08;Poleis: CittÃÂ  e Territori in rete;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
;;;;2007SI001FA011;2007-2013;FSC;PRA FSC SICILIA;0;
;;;;2014IT16RFOP016;2014-2020;FESR;POR SICILIA FESR;0;
SI14;PIST: Catania CittÃÂ  Metropolitana;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI17;PIST: Peloritani Terre dei Miti e della bellezza area Ionico Alcantara;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI02;PIST: Orizzonte Mediterraneo;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
;;;;2007IT001FAOS7;2007-2013;FSC;ODS SICILIA;0;
SI12;PIST: Thapsos Megara - Hyblon Tukles;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI15;PIST: Etna - PaternÃÂ²;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
;;;;2016PATTISICI;2014-2020;FSC;PATTO SICILIA;0;
SI20;PIST: Nebrodi CittÃÂ  Aperta;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI04;PIST: Terre Sicane - Sciacca;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
;;;;2014IT16RFOP016:::2016PATTISICI;2014-2020;FESR;POR FESR SICILIA:::PATTO PER LO SVILUPPO REGIONE SICILIA;0;
;;;;2017POCSICILIA1;2014-2020;POC;POC SICILIA;0;
;;;;2018AREAINTSICI;2014-2020;SNAI;SNAI SICILIA;0;
SI30;PISU di Castelvetrano;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI33;PISU di Favara;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI47;PISU di Misterbianco;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI29;PISU di Mazara del Vallo;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI57;PISU di Palermo;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI60;PISU di Partinico;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI46;PISU di Caltagirone;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI32;PISU di Sciacca;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI05;PIST: Valle dei Templi;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI23;PIST: Reti Urbane e Territoriali Sostenibili Metropoli Est e Valle del Torto;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI43;PISU di Siracusa;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI28;PISU di Marsala;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI49;PISU di Adrano;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI54;PISU di Barcellona Pozzo di Gotto;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI48;PISU di Catania;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI37;PISU di Caltanisetta;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI27;PISU di Trapani;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI52;PISU di Messina;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI40;PISU di Ragusa;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI38;PISU di Gela;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI16;PIST: ETNA COST: Sociale, Coesione, Sviluppo, turistico/culturale e della Produzione locale;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI06;PIST: Sicilia Centro Meridionale;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI01;PIST: Sviluppo sostenibile integrato e coesione sociale dei territori e delle isole del trapanese;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI18;PIST: 20/20/20;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI10;PIST: E-Hyblae;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI25;PIST: Alto belice Corleonese;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI56;PISU di Bagheria;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI42;PISU di Modica;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI59;PISU di Carini;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI50;PISU di PaternÃÂ²;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI51;PISU di Acireale;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI14;PIST: Catania CittÃÂ  Metropolitana;1;progetto integrato;2007IT161PO011:::2012SIXXXPAC00;2007-2013;FESR;POR CONV FESR SICILIA:::PROGRAMMA PAC SICILIA;0;
SI15;PIST: Etna - PaternÃÂ²;1;progetto integrato;2007IT161PO011:::2012SIXXXPAC00;2007-2013;FESR;POR CONV FESR SICILIA:::PROGRAMMA PAC SICILIA;0;
SI07;PIST: Dei CastelliI;1;progetto integrato;2007IT161PO011:::2012SIXXXPAC00;2007-2013;FESR;POR CONV FESR SICILIA:::PROGRAMMA PAC SICILIA;0;
SI55;PISU di Enna;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
SI24;PIST: Territorio Snodo Palermo Ustica Villabate;1;progetto integrato;2007IT161PO011;2007-2013;FESR;POR CONV FESR SICILIA;0;
;;;;2007IT052PO012;2007-2013;FSE;POR CRO FSE TOSCANA;0;
;;;;2007IT052PO010;2007-2013;FSE;POR CRO FSE PA TRENTO;0;
;;;;2007IT052PO013;2007-2013;FSE;POR CRO FSE UMBRIA;0;
;;;;2007IT162PO014;2007-2013;FESR;POR CRO FESR VALLE D'AOSTA;0;
;;;;2007IT052PO015;2007-2013;FSE;POR CRO FSE VENETO;0;
;;;;2007IT162PO015;2007-2013;FESR;POR CRO FESR VENETO;0;
;;;;2014IT16RFOP008;2014-2020;FESR;POR EMILIA-ROMAGNA FESR;0;
PC01353BUL;Grande Progetto Banda Ultra Larga;BUL;Sviluppo delle reti a banda ultralarga;2014IT16RFOP008;2014-2020;FESR;POR EMILIA-ROMAGNA FESR;0;
;;;;2015XMINTFSC016;2007-2013;FSC;PIANO SICUREZZA URBANA ROMA;0;
;;;;2014IT05SFOP003;2014-2020;FSE;POR EMILIA-ROMAGNA FSE;0;
PC00181EMR_01;"Distretto di Piacenza; Comune di Piacenza 33032";PSIA;PROGETTO SOSTEGNO PER L'INCLUSIONE ATTIVA;FSCCOMUNI;2007-2013;FSC;RISORSE FSC ASSEGNATE AI COMUNI;0;
;;;;2007IT162PO001;2007-2013;FESR;POR CRO FESR ABRUZZO;0;
;;;;2007IT052PO001;2007-2013;FSE;POR CRO FSE ABRUZZO;0;
CG024;2007CB163PO035 Nessuno;5;progetto interregionale;2007IT052PO001;2007-2013;FSE;POR CRO FSE ABRUZZO;0;
RC012;8127 -  Siriprofo;6;Progetto cointestato;2007IT162PO001;2007-2013;FESR;POR CRO FESR ABRUZZO;0;
;;;;2013ABXXXPAC00;2007-2013;POC;PAC ABRUZZO;0;
CB035;"2007CB163PO052. Legname di montagna - foreste senza confini; valorizzazione del legname di montagna in Tirolo (Sud, Nord e orient.); prodotti di nicchia scelti";5;progetto interregionale;2007IT052PO001;2007-2013;FSE;POR CRO FSE ABRUZZO;0;
;;;;2014IT16RFOP004;2014-2020;FESR;POR ABRUZZO FESR;0;
;;;;2014IT05SFOP009;2014-2020;FSE;POR ABRUZZO FSE;0;
;;;;2016XXPCMFSC002;2014-2020;FSC;CITTADELLA GIUDIZIARIA DI SALERNO;0;
;;;;2014IT05SFOP002;2014-2020;FSE;PON POLITICHE ATTIVE;0;
;;;;2007IT161PO012;2007-2013;FESR;POR CONV FESR BASILICATA;0;
;;;;2007IT161PO012:::2017BAXXXPAC00;2007-2013;FESR;POR CONV FESR BASILICATA:::PROGRAMMA PAC BASILICATA;0;
;;;;2007IT162PO009;2007-2013;FESR;POR CRO FESR PA BOLZANO;0;
;;;;2007IT162PO004;2007-2013;FESR;POR CRO FESR LAZIO;0;
;;;;2014IT16RFOP011;2014-2020;FESR;POR LIGURIA FESR;0;
PC01353BUL;Grande Progetto Banda Ultra Larga;BUL;Sviluppo delle reti a banda ultralarga;2014IT16RFOP011;2014-2020;FESR;POR LIGURIA FESR;0;
PC01355UNIGE01;Piano pluriennale di interventi per la riduzione dei consumi di energia primaria negli edifici dell'UniversitÃ  degli Studi di Genova con promozione dell'utilizzo di tecnologie innovative, ecosostenibili e ad alta efficienza;OMI;Operazioni multi-intervento;2014IT16RFOP011;2014-2020;FESR;POR LIGURIA FESR;0;
PC01401MOBILITA'_GE;Azioni di miglioramento del trasporto pubblico locale;OMI;Operazioni multi-intervento;2014IT16RFOP011;2014-2020;FESR;POR LIGURIA FESR;0;
PC00004LIG.6 SAVONA;STRATEGIA URBANA INTEGRATA - CITTA' DI SAVONA;AIU;AZIONE INTEGRATA URBANA (ex art. 7 Reg FESR e integrazioni FSE);2014IT16RFOP011;2014-2020;FESR;POR LIGURIA FESR;0;
PC00002LIG.6 SANREMO;STRATEGIA URBANA INTEGRATA - CITTA' DI SANREMO;AIU;AZIONE INTEGRATA URBANA (ex art. 7 Reg FESR e integrazioni FSE);2014IT16RFOP011;2014-2020;FESR;POR LIGURIA FESR;0;
PC00005LIG.6 LA SPEZIA;STRATEGIA URBANA INTEGRATA - CITTA' DI LA SPEZIA;AIU;AZIONE INTEGRATA URBANA (ex art. 7 Reg FESR e integrazioni FSE);2014IT16RFOP011;2014-2020;FESR;POR LIGURIA FESR;0;
PC00003LIG.6 IMPERIA;STRATEGIA URBANA INTEGRATA - CITTA' DI IMPERIA;AIU;AZIONE INTEGRATA URBANA (ex art. 7 Reg FESR e integrazioni FSE);2014IT16RFOP011;2014-2020;FESR;POR LIGURIA FESR;0;
PC00001LIG.6 GENOVA;STRATEGIA URBANA INTEGRATA - CITTA' DI GENOVA;AIU;AZIONE INTEGRATA URBANA (ex art. 7 Reg FESR e integrazioni FSE);2014IT16RFOP011;2014-2020;FESR;POR LIGURIA FESR;0;
;;;;2007LI002FA005;2007-2013;FSC;PAR FSC LIGURIA;0;
LI011;2007LI002FA005 - Progetto integrato Sistema Parchi e Alta Via Monti Liguri;1;progetto integrato;2007LI002FA005;2007-2013;FSC;PAR FSC LIGURIA;0;
;;;;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI001;2007IT162PO005 PRA' MARINA - trasformazione delle aree abbandonate comprese tra la linea ferroviaria dismessa ed il canale di calma in un grande parco verde;1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI002;2007IT162PO005 QUARTIERI COSTIERI DEL LEVANTE - miglioramento collegamenti pedonali/viari,potenziamento/integrazione servizio di trasporto pubblico,recupero di aree/volumi produttivi abbandonati/degra;1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI003;"2007IT162PO005 MADDALENA - recupero/riconversione di alcuni immobili per il ritorno di attivita' e funzioni pubbliche di interesse socio-culturale; riqualificazione di percorsi per maggiore sicurezza";1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI004;"2007IT162PO005 DAL PARASIO AL MARE - completamento sistema di ascensori pubblici per eliminare le barriere architettoniche; pedonalizzazione di spazi pubblici;riconversione del mercato in centro socio";1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI005;"2007IT162PO005 PIU' SAVONA - riqualificazione zona compresa tra la fortezza del Priamar e la foce del Letimbro  recuperando aree e volumi degradati/abbandonati; costruzione nuova piscina";1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI006;"2007IT162PO005 SAMPIERDARENA - pedonalizzazioni e sistemazioni lungo cortine commerciali; rinnovo dell'ascensore per l'ospedale; rafforzamento funzioni del municipio; nuovi servizi rivolti alle fasce";1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI007;2007IT162PO005 MOLASSANA - riorganizzazione sistema di viabilitÃÂ  (nuovi percorsi/piazze pubbliche/pedonalizzazioni),valorizzazione acquedotto storico,parcheggio di interscambio,linea trasporto pubb;1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI008;2007IT162PO005 CENTRO CITTA' - recupero di immobili da destinare a servizi pubblici di interesse sociale/culturale, pedonalizzazione di spazi pubblici, riorganizzazione in chiave sostenibile del trasp;1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI009;"2007IT162PO005 PIGNA MARE - recupero di edifici storici compromessi dall'abbandono e dal degrado; pedonalizzazione, riqualificazione e ridisegno di piazze/spazi/assi commerciali";1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI010;2007IT162PO005 RIQUALIFICAZIONE DEL TESSUTO URBANO - spazi infrastrutturati per attivitÃÂ  ludiche, percorso ciclo-pedonale, rafforzamento di piccoli impianti sportivi, incremento del verde;1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI024;2007IT162PO005 SESTRI CHIARAVAGNA - Messa in sicurezza torrente chiaravagna, valorizzazione immobili ingresso Vila Rossi, riqualificazione spazi pubblici;1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI016;2007IT162PO005 - MUSEI IN RETE: IL LAVORO DELL'UOMO E LE TRASFORMAZIONI DEL TERRITORIO-Valorizzazione e strutturaz. di musei locali in prov. di Genova nel contesto della conservazione delle tradizioni;1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI017;2007IT162PO005 - SISTEMA DEI MUSEI DELLA PROVINCIA DI SAVONA: UN CALEIDOSCOPIO D'ARTE,STORIA E CULTURA - Ristruttrazione, recupero e valorizzazione di musei locali in chiave turistica e di fruizione.;1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI019;2007IT162PO005 - PASSAGGIO NELLATERRA DELLA LUNA: CASTELLI E FORTIFICAZIONI - Recuperi funzionali, restauri conservativi,valorizzazione dei castelli,torri e sistemi difensivi in provincia della Spezia;1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI020;2007IT162PO005 - PASSAGGIO NELLA TERRA DELLA LUNA: ITINERARI E SITI ARCHEOLOGICI - Riqualificazioni territoriali e valorizzazione di siti, realizzazione musei,centri culturali ed aree archeologiche.;1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
LI023;2007IT162PO005 - VALORIZZAZIONE DELLA RETE E SISTEMA DEI MUSEI DI ECCELLENZA DELLA PROVINCIA DI IMPERIA - Realizzazione o allestimenti di musei pressoi palazzi e ville storiche recuperate.;1;progetto integrato;2007IT162PO005;2007-2013;FESR;POR CRO FESR LIGURIA;0;
;;;;2007IT052PO007;2007-2013;FSE;POR CRO FSE MARCHE;0;
