OC_COD_CICLO;OC_DESCR_CICLO;OC_CODICE_PROGRAMMA;OC_DESCRIZIONE_PROGRAMMA;OC_ARTICOLAZIONE_PROGRAMMA;OC_COD_ARTICOLAZ_PROGRAMMA;OC_DESCR_ARTICOLAZ_PROGRAMMA;OC_SUBARTICOLAZIONE_PROGRAMMA;OC_COD_SUBARTICOLAZ_PROGRAMMA;OC_DESCR_SUBARTICOLAZ_PROGRAMMA;QUERY;NOTE
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;121;Interventi nel settore della ricerca e sviluppo;AZIONE;1213;Metodologie e tecnologie innovative per la competi;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;111;Infrastrutture di interesse turistico Delibera 88-2012;AZIONE;1112;Completamento e rafforzamento pacchetti turistici;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;31;Delibera Cipe 8/2012 Frane e versanti;AZIONE;311;Interventi di prevenzione e mitigazione dei rischi;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;81;Aree Urbane;AZIONE;812;Piano di sviluppo e coesione della città di Matera;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;22;Infrastrutture stradali;AZIONE;221;Infrastrutture stradali;0;
2;Ciclo di programmazione 2014-2020;2016PATTIBARI;PATTO BARI;SETTORE STRATEGICO;1;Infrastrutture;ASSE TEMATICO;5;Infrastrutture delle Tecnologie dell'informazione;0;
2;Ciclo di programmazione 2014-2020;2016PATTIBARI;PATTO BARI;SETTORE STRATEGICO;5;Occupazione, inclusione sociale e lotta alla povertà, istruzione e formazione;ASSE TEMATICO;2;Inclusione sociale e lotta alla povertà;0;
2;Ciclo di programmazione 2014-2020;2016PATTIBARI;PATTO BARI;SETTORE STRATEGICO;2;Ambiente;ASSE TEMATICO;5;Cambiamento climatico, prevenzione e gestione dei;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;71;Sanità;AZIONE;713;Ospedale unico per Acuti - Lagonegro;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;71;Sanità;AZIONE;711;Adeguamento sismico di alcuni padiglioni ospitanti;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;71;Sanità;AZIONE;712;Interventi infrastrutturali;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;91;Sostegno alle scuole;AZIONE;911;Programma per la messa in sicurezza e migliorament;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;11;Sistema Universitario Basilicata;AZIONE;111;Università degli Studi della Basilicata;0;
1;Ciclo di programmazione 2007-2013;2007IT004FAMA1;PROGRAMMA NAZIONALE DI ATTUAZIONE (PNA) FSC RISANAMENTO AMBIENTALE;LINEA;19;Interventi di risanamento ambientale Regione Veneto;AZIONE;191;AP per la mitigazione del rischio idrogeologico Re;0;
2;Ciclo di programmazione 2014-2020;2016PATTISARD;PATTO SARDEGNA;SETTORE STRATEGICO;2;Ambiente;ASSE TEMATICO;3;Recupero dei siti industriali e dei terreni contam;0;
2;Ciclo di programmazione 2014-2020;2018POFSCBO;PATTO BOLOGNA;SETTORE STRATEGICO;2;Ambiente;ASSE TEMATICO;5;Cambiamento climatico, prevenzione e gestione dei;0;
2;Ciclo di programmazione 2014-2020;2018POFSCBO;PATTO BOLOGNA;SETTORE STRATEGICO;6;Rafforzamento PA;ASSE TEMATICO;1;Capacità  istituzionale ed efficienza delle pubbli;0;
2;Ciclo di programmazione 2014-2020;2018POFSCBO;PATTO BOLOGNA;SETTORE STRATEGICO;1;Infrastrutture;ASSE TEMATICO;10;Infrastrutture pubbliche, didattiche/universitarie;0;
2;Ciclo di programmazione 2014-2020;2018POFSCBO;PATTO BOLOGNA;SETTORE STRATEGICO;4;Turismo, cultura e valorizzazione risorse naturali;ASSE TEMATICO;1;Sviluppo del turismo;0;
2;Ciclo di programmazione 2014-2020;2018POFSCBO;PATTO BOLOGNA;SETTORE STRATEGICO;1;Infrastrutture;ASSE TEMATICO;1;Infrastrutture di trasporto ferroviario e stradale;0;
2;Ciclo di programmazione 2014-2020;2018POFSCBO;PATTO BOLOGNA;SETTORE STRATEGICO;1;Infrastrutture;ASSE TEMATICO;9;Infrastrutture pubbliche, didattiche/universitarie;0;
2;Ciclo di programmazione 2014-2020;2018POFSCBO;PATTO BOLOGNA;SETTORE STRATEGICO;4;Turismo, cultura e valorizzazione risorse naturali;ASSE TEMATICO;2;Valorizzazione del patrimonio culturale;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;61;Promozione d'impresa;AZIONE;611;Contratti di sviluppo a regia nazionale;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;121;Interventi nel settore della ricerca e sviluppo;AZIONE;1214;Potenziamento e sviluppo delle attività del Centro;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;61;Promozione d'impresa;AZIONE;612;Interventi di reindustrializzzazione con contratti;0;
2;Ciclo di programmazione 2014-2020;2017AREAINTABRU;STRATEGIA AREE INTERNE REGIONE ABRUZZO SERVIZI;AREA;1;Area Interna del Basso Sangro_Trigno;AMBITO;3;Istruzione;0;
2;Ciclo di programmazione 2014-2020;2017AREAINTABRU;STRATEGIA AREE INTERNE REGIONE ABRUZZO SERVIZI;AREA;1;Area Interna del Basso Sangro_Trigno;AMBITO;1;Salute;0;
2;Ciclo di programmazione 2014-2020;2017AREAINTABRU;STRATEGIA AREE INTERNE REGIONE ABRUZZO SERVIZI;AREA;1;Area Interna del Basso Sangro_Trigno;AMBITO;2;MobilitÃÂ ;0;
2;Ciclo di programmazione 2014-2020;2017AREAINTABRU;STRATEGIA AREE INTERNE REGIONE ABRUZZO SERVIZI;AREA;1;Area Interna del Basso Sangro_Trigno;AMBITO;4;Infrastrutture Digitali;0;
2;Ciclo di programmazione 2014-2020;2017AREAINTABRU;STRATEGIA AREE INTERNE REGIONE ABRUZZO SERVIZI;AREA;1;Area Interna del Basso Sangro_Trigno;AMBITO;9;Assistenza Tecnica;0;
1;Ciclo di programmazione 2007-2013;2007IT001FA003;PROGRAMMA NAZIONALE  DI ATTUAZIONE (PNA) FSC DA EXPO AI TERRITORI;LINEA;1;Expo nei territori;AZIONE;15;Regione Trentino Alto Adige;0;
1;Ciclo di programmazione 2007-2013;2007IT001FA003;PROGRAMMA NAZIONALE  DI ATTUAZIONE (PNA) FSC DA EXPO AI TERRITORI;LINEA;1;Expo nei territori;AZIONE;113;Regione Abruzzo;0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;22;Interventi di compensazione ambientale e bonifica;AZIONE;221;Interventi di compensazione ambientale e bonifica;0;
1;Ciclo di programmazione 2007-2013;2007SA002FA016;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC SARDEGNA;LINEA;6213;6.2.1.C. Interventi per il riuso delle acque reflue depurate;AZIONE;6213;Interventi per il riuso acque reflue;0;
1;Ciclo di programmazione 2007-2013;2007SA002FA016;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC SARDEGNA;LINEA;3111;3.1.1.A. Interventi diretti a rimuovere le situazioni a più elevato rischio idrogeologico (frane e versanti);AZIONE;31111;Mitigazione rischio idrogeologico;0;
1;Ciclo di programmazione 2007-2013;2012CAXXXPAC00;PROGRAMMA PAC CAMPANIA;LINEA;33001;Nuove Azioni;AZIONE;90005;Azioni per dare continuità all'attuazione del Pian;0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;81;Delibera CIPE 156/2012 - Programmazione risorse residue FSC 2007-2013;AZIONE;811;Riqualificazione Ambientale;0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;61;Delibera CIPE 60/2012;AZIONE;611;Settore idrico depurazione;0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;51;Delibera CIPE 8/12 - Frane e Versanti;AZIONE;511;Interventi di prevenzione e mitigazione dei rischi;0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;32;Delibera CIPE 62/2011 - Infrastrutture strategiche regionali e interregionali;AZIONE;323;"APQ ""Sistemi di Mobilità - Atto aggiuntivo""";0;
1;Ciclo di programmazione 2007-2013;2012CAXXXPAC00;PROGRAMMA PAC CAMPANIA;LINEA;33001;Nuove Azioni;AZIONE;20002;Metropolitana: chiusura anello Linea 1 Aversa-Aero;0;
1;Ciclo di programmazione 2007-2013;2012CAXXXPAC00;PROGRAMMA PAC CAMPANIA;LINEA;10001;Acquisto materiale rotabile;AZIONE;20001;Acquisto materiale rotabile;0;
2;Ciclo di programmazione 2014-2020;2014IT16RFOP001;PON FESR CULTURA E SVILUPPO;ASSE;I;RAFFORZAMENTO DELLE DOTAZIONI CULTURALI;OBIETTIVO SPECIFICO;6c.1;Miglioramento delle condizioni e degli standard di;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;23;Ferrovie;AZIONE;231;Ferrovie;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;41;Delibera CIPE 60/2012;AZIONE;411;Settore idrico depurazione;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;41;Delibera CIPE 60/2012;AZIONE;412;Settore idrico collettamento;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;111;Infrastrutture di interesse turistico Delibera 88-2012;AZIONE;1111;Monitoraggio del patrimonio naturalistico ai fini;0;
1;Ciclo di programmazione 2007-2013;2007BA001FA012;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC BASILICATA;LINEA;51;Delibera CIPE 87/2012 - manutenzione straordinaria del territorio;AZIONE;511;Settore bonifiche;0;
1;Ciclo di programmazione 2007-2013;2012MISE1PAC31;PROGRAMMA PAC MINISTERO DELLO SVILUPPO ECONOMICO - NUOVE AZIONI E MISURE ANTICICLICHE;LINEA;33001;Nuove azioni;AZIONE;70001;Contratti di programma Imprese manifatturiere dell;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO002:::2012MISE1PAC31;POIN CONV FESR ENERGIE RINNOVABILI E RISPARMIO ENERGETICO:::PROGRAMMA PAC MINISTERO DELLO SVILUPPO ECONOMICO - NUOVE AZIONI E MISURE ANTICICLICHE;ASSE:::LINEA;02:::33001;Asse II Efficienza energetica ed ottimizzazione del sistema:::Nuove azioni;OBIETTIVO SPECIFICO:::AZIONE;2.1:::70001;Identificare e realizzare modelli di intervento in;0;
1;Ciclo di programmazione 2007-2013;2007SA002FA016;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC SARDEGNA;LINEA;4113;4.1.1.C. Realizzazione e potenziamento di centri di eccellenza per la diffusione della cultura dell'innovazione e dell'impresa;AZIONE;41131;Centri di eccellenza per le imprese;0;
1;Ciclo di programmazione 2007-2013;2007IT004FABC1;PROGRAMMA ATTUATIVO SPECIALE FSC SEDI MUSEALI DI RILIEVO NAZIONALE;LINEA;11;Poli Museali Centro Nord;AZIONE;114;Polo Museale dell'Abruzzo;0;
1;Ciclo di programmazione 2007-2013;2007IT004FABC1;PROGRAMMA ATTUATIVO SPECIALE FSC SEDI MUSEALI DI RILIEVO NAZIONALE;LINEA;11;Poli Museali Centro Nord;AZIONE;115;Polo Museale dell'Emilia Romagna;0;
1;Ciclo di programmazione 2007-2013;2007IT004FABC1;PROGRAMMA ATTUATIVO SPECIALE FSC SEDI MUSEALI DI RILIEVO NAZIONALE;LINEA;11;Poli Museali Centro Nord;AZIONE;111;Polo Museale della Lombardia;0;
1;Ciclo di programmazione 2007-2013;2007IT004FABC1;PROGRAMMA ATTUATIVO SPECIALE FSC SEDI MUSEALI DI RILIEVO NAZIONALE;LINEA;11;Poli Museali Centro Nord;AZIONE;113;Polo Museale della Toscana;0;
1;Ciclo di programmazione 2007-2013;2007IT004FABC1;PROGRAMMA ATTUATIVO SPECIALE FSC SEDI MUSEALI DI RILIEVO NAZIONALE;LINEA;21;Poli Museali del Mezzogiorno;AZIONE;216;Polo Museale del Molise;0;
1;Ciclo di programmazione 2007-2013;2007IT004FABC1;PROGRAMMA ATTUATIVO SPECIALE FSC SEDI MUSEALI DI RILIEVO NAZIONALE;LINEA;11;Poli Museali Centro Nord;AZIONE;112;Polo Museale del Veneto;0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;61;Delibera CIPE 60/2012;AZIONE;612;Settore idrico collettamento;0;
1;Ciclo di programmazione 2007-2013;2007IT004FABC1;PROGRAMMA ATTUATIVO SPECIALE FSC SEDI MUSEALI DI RILIEVO NAZIONALE;LINEA;21;Poli Museali del Mezzogiorno;AZIONE;212;Polo Museale della Basilicata;0;
1;Ciclo di programmazione 2007-2013;2007IT004FABC1;PROGRAMMA ATTUATIVO SPECIALE FSC SEDI MUSEALI DI RILIEVO NAZIONALE;LINEA;21;Poli Museali del Mezzogiorno;AZIONE;211;Polo Museale della Campania;0;
1;Ciclo di programmazione 2007-2013;2007IT004FABC1;PROGRAMMA ATTUATIVO SPECIALE FSC SEDI MUSEALI DI RILIEVO NAZIONALE;LINEA;21;Poli Museali del Mezzogiorno;AZIONE;214;Polo Museale della Puglia;0;
1;Ciclo di programmazione 2007-2013;2007IT004FABC1;PROGRAMMA ATTUATIVO SPECIALE FSC SEDI MUSEALI DI RILIEVO NAZIONALE;LINEA;21;Poli Museali del Mezzogiorno;AZIONE;213;Polo Museale della Sardegna;0;
1;Ciclo di programmazione 2007-2013;2007IT004FABC1;PROGRAMMA ATTUATIVO SPECIALE FSC SEDI MUSEALI DI RILIEVO NAZIONALE;LINEA;21;Poli Museali del Mezzogiorno;AZIONE;215;Polo Museale di Palermo;0;
2;Ciclo di programmazione 2014-2020;2014XXSMDFSC004;PIANO STRALCIO TARANTO;SETTORE STRATEGICO;4;Turismo, cultura e valorizzazione risorse naturali;ASSE TEMATICO;1;Sviluppo del turismo;0;
2;Ciclo di programmazione 2014-2020;2016PATTIBARI;PATTO BARI;SETTORE STRATEGICO;1;Infrastrutture;ASSE TEMATICO;2;Trasporto sostenibile urbano;0;
2;Ciclo di programmazione 2014-2020;2016PATTIBARI;PATTO BARI;SETTORE STRATEGICO;1;Infrastrutture;ASSE TEMATICO;1;Infrastrutture di trasporto ferroviario e stradale;0;
2;Ciclo di programmazione 2014-2020;2016PATTIBARI;PATTO BARI;SETTORE STRATEGICO;6;Rafforzamento PA;ASSE TEMATICO;1;Capacità  istituzionale ed efficienza delle pubbli;0;
2;Ciclo di programmazione 2014-2020;2016PATTIBARI;PATTO BARI;SETTORE STRATEGICO;4;Turismo, cultura e valorizzazione risorse naturali;ASSE TEMATICO;1;Sviluppo del turismo;0;
2;Ciclo di programmazione 2014-2020;2016PATTIBARI;PATTO BARI;SETTORE STRATEGICO;3.a;Sviluppo economico e produttivo;ASSE TEMATICO;2;Sviluppo e competitività  delle imprese;0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;71;Delibera CIPE 87/2012 - Manutenzione straordinaria del territorio;AZIONE;712;"APQ ""Infrastruttura forestale regionale - Atto int";0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;72;Delibera CIPE n. 70/2015 - Riassegnazione risorse FSC 2007-13 alle regioni nell'ambito della programmazione 2014-2020;AZIONE;271;"CMFS APQ ""Infrastruttura forestale regionale - II";0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;32;Delibera CIPE 62/2011 - Infrastrutture strategiche regionali e interregionali;AZIONE;321;APQ Sistemi di mobilità;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO002;POIN CONV FESR ENERGIE RINNOVABILI E RISPARMIO ENERGETICO;ASSE;01;Asse I Produzione di energia da fonti rinnovabili;OBIETTIVO SPECIFICO;1.3;Identificare e realizzare interventi sperimentali;0;
1;Ciclo di programmazione 2007-2013;2007IT005FAMAC;PROGRAMMA STRATEGICO FSC COMPENSAZIONI AMBIENTALI REGIONE CAMPANIA;LINEA;2;Rimozione degli abbandoni incontrollati di rifiuti, messa in sicurezza e bonifica di vecchie discariche- bonifica dei siti inquinati;AZIONE;2;Bonifiche;0;
1;Ciclo di programmazione 2007-2013;2007IT005FAMAC;PROGRAMMA STRATEGICO FSC COMPENSAZIONI AMBIENTALI REGIONE CAMPANIA;LINEA;1;Potenziamento delle strutture relative al ciclo delle acque;AZIONE;1;Acque;0;
1;Ciclo di programmazione 2007-2013;2012MISE1PAC22;PROGRAMMA PAC MINISTERO DELLO SVILUPPO ECONOMICO - IMPRESE, DOMANDA PUBBLICA E PROMOZIONE;LINEA;20001;Promozione sviluppo e innovazione;AZIONE;70006;Contratti di sviluppo;0;
1;Ciclo di programmazione 2007-2013;2007IT005FAMAC;PROGRAMMA STRATEGICO FSC COMPENSAZIONI AMBIENTALI REGIONE CAMPANIA;LINEA;3;Progettazione ed assistenza tecnica;AZIONE;3;Progettazione ed assistenza tecnica;0;
1;Ciclo di programmazione 2007-2013;2012MIURXPAC21;PROGRAMMA PAC MINISTERO DELL'ISTRUZIONE UNIVERSITA' E RICERCA;LINEA;20004;Ricerca;AZIONE;70003;CLUSTER TECNOLOGICI NAZIONALI;0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;21;Azione gestoria del ciclo dei rifiuti;AZIONE;2121;ATTUAZIONE PIANO STRAORDINARIO ART 45 L.R.14/2016;0;
1;Ciclo di programmazione 2007-2013;2012CAXXXPAC00;PROGRAMMA PAC CAMPANIA;LINEA;31001;Misure Anticicliche;AZIONE;70007;7. Interventi di rilancio di aree colpite da crisi;0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;12;Delibera Cipe 78/11 - Infrastrutture strategiche regionali;AZIONE;122;CACS - APQ  Ricostruzione Citta della Scienza;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTTREN;STRATEGIA AREE INTERNE PROVINCIA TRENTO SERVIZI;AREA;1a;Area Interna Tesino;AMBITO;1a1;MobilitÃÂ ;0;
1;Ciclo di programmazione 2007-2013;2007IT001FA003;PROGRAMMA NAZIONALE  DI ATTUAZIONE (PNA) FSC DA EXPO AI TERRITORI;LINEA;1;Expo nei territori;AZIONE;114;Regione Molise;0;
1;Ciclo di programmazione 2007-2013;2007IT001FA003;PROGRAMMA NAZIONALE  DI ATTUAZIONE (PNA) FSC DA EXPO AI TERRITORI;LINEA;1;Expo nei territori;AZIONE;19;Regione Toscana;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO003;PON CONV FESR GOVERNANCE E ASSISTENZA TECNICA;ASSE;02;Azioni per il rafforzamento delle pubbliche amministrazioni;OBIETTIVO SPECIFICO;II.4;Rafforzamento delle strutture operative e delle co;0;
1;Ciclo di programmazione 2007-2013;2012CAXXXPAC00;PROGRAMMA PAC CAMPANIA;LINEA;31001;Misure Anticicliche;AZIONE;50005;5. Potenziamento istruzione tecnica e professional;0;
1;Ciclo di programmazione 2007-2013;2012CAXXXPAC00;PROGRAMMA PAC CAMPANIA;LINEA;33001;Nuove Azioni;AZIONE;1E5;Forum delle culture, Teatro San Carlo, Fondazione;0;
2;Ciclo di programmazione 2014-2020;2016PATTISARD;PATTO SARDEGNA;SETTORE STRATEGICO;2;Ambiente;ASSE TEMATICO;2;Servizio idrico integrato;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO006;PON CONV FESR RICERCA E COMPETITIVITÀ;ASSE;01;Asse 1 -Sostegno ai mutamenti  strutturali;OBIETTIVO SPECIFICO;003;Reti per il rafforzamento del potenziale scientifi;0;
2;Ciclo di programmazione 2014-2020;2017POCRICERCA1;POC RICERCA;ASSE TEMATICO;24;Capitale Umano;LINEA-AZIONE;1;Dottorati Innovativi con caratterizzazione industr;0;
1;Ciclo di programmazione 2007-2013;2007SA002FA016;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC SARDEGNA;LINEA;5111;5.1.1.A. Piano Sulcis - Interventi infrastrutturali;AZIONE;51113;Interventi per il sistema portuale turistico;0;
1;Ciclo di programmazione 2007-2013;2007IT001FA003;PROGRAMMA NAZIONALE  DI ATTUAZIONE (PNA) FSC DA EXPO AI TERRITORI;LINEA;1;Expo nei territori;AZIONE;18;Regione Emilia Romagna;0;
1;Ciclo di programmazione 2007-2013;2007IT001FA003;PROGRAMMA NAZIONALE  DI ATTUAZIONE (PNA) FSC DA EXPO AI TERRITORI;LINEA;4;La scuola italiana per EXPO;AZIONE;41;Azioni formative;0;
2;Ciclo di programmazione 2014-2020;2019AGCOEFSC001;PIANO RAFFORZAMENTO CONTI PUBBLICI TERRITORIALI;SETTORE STRATEGICO;6;Rafforzamento PA;ASSE TEMATICO;1;Capacità  istituzionale ed efficienza delle pubbli;0;
1;Ciclo di programmazione 2007-2013;2007IT001FA003;PROGRAMMA NAZIONALE  DI ATTUAZIONE (PNA) FSC DA EXPO AI TERRITORI;LINEA;1;Expo nei territori;AZIONE;112;Regione Sardegna;0;
1;Ciclo di programmazione 2007-2013;2007IT001FA003;PROGRAMMA NAZIONALE  DI ATTUAZIONE (PNA) FSC DA EXPO AI TERRITORI;LINEA;8;Azioni di supporto per l'attuazione dell'accordo di programma quadro;AZIONE;81;Assistenza tecnica;0;
1;Ciclo di programmazione 2007-2013;2007CA001FA009;PROGRAMMA REGIONALE DI ATTUAZIONE (PRA) FSC CAMPANIA;LINEA;21;Azione gestoria del ciclo dei rifiuti;AZIONE;2115;Impiantistica da realizzarsi nella  provincia di N;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO006;PON CONV FESR RICERCA E COMPETITIVITÀ;ASSE;02;Asse 2 - Sostegno all'innovazione;OBIETTIVO SPECIFICO;002;Miglioramento del mercato dei capitali.;0;
1;Ciclo di programmazione 2007-2013;2007IT161PO006;PON CONV FESR RICERCA E COMPETITIVITÀ;ASSE;01;Asse 1 -Sostegno ai mutamenti  strutturali;OBIETTIVO SPECIFICO;002;Aree tecnologico-produttive per la competitività ;0;
1;Ciclo di programmazione 2007-2013;2012MISE1PAC22;PROGRAMMA PAC MINISTERO DELLO SVILUPPO ECONOMICO - IMPRESE, DOMANDA PUBBLICA E PROMOZIONE;LINEA;20003;Imprese;AZIONE;70002;Progetti di innovazione industriale;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a01;Area Interna Appennino Emiliano;AMBITO;a003;Salute;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a01;Area Interna Appennino Emiliano;AMBITO;a001;Istruzione;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a01;Area Interna Appennino Emiliano;AMBITO;a002;MobilitÃÂ ;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a01;Area Interna Appennino Emiliano;AMBITO;a004;Assistenza Tecnica;0;
1;Ciclo di programmazione 2007-2013;2007IT004FAMA1;PROGRAMMA NAZIONALE DI ATTUAZIONE (PNA) FSC RISANAMENTO AMBIENTALE;LINEA;11;Interventi di risanamento ambientale Regione Emilia Romagna;AZIONE;111;AP per la mitigazione del rischio idrogeologico  R;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a03;Area Interna Appennino Piacentino Parmense;AMBITO;1;Salute;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a03;Area Interna Appennino Piacentino Parmense;AMBITO;3;Istruzione;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a03;Area Interna Appennino Piacentino Parmense;AMBITO;2;MobilitÃÂ ;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a03;Area Interna Appennino Piacentino Parmense;AMBITO;9;Assistenza Tecnica;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a02;Area Interna Basso Ferrarese;AMBITO;1;Salute;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a02;Area Interna Basso Ferrarese;AMBITO;3;Istruzione;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a02;Area Interna Basso Ferrarese;AMBITO;2;MobilitÃÂ ;0;
2;Ciclo di programmazione 2014-2020;2019AREAINTEMIL;STRATEGIA AREE INTERNE REGIONE EMILIA-ROMAGNA SERVIZI;AREA;a02;Area Interna Basso Ferrarese;AMBITO;9;Assistenza Tecnica;0;
1;Ciclo di programmazione 2007-2013;2007EM002FA002;PAR FSC EMILIA ROMAGNA;LINEA;223;Interventi per il recupero economico produttivo dei siti industriali inquinati di interesse nazionale. Bonifica e ripristino ambientale del sito di Fidenza;AZIONE;223;Interventi per il recupero economico produttivo de;0;
